1,59.9734242179177,57.950515522676355
2,59.17050430991433,54.11731886022231
3,54.88673574274237,50.11512913423426
4,49.24652325023305,46.01126089657054
5,46.16701663624156,41.903487441119026
6,43.82698232477362,37.78006627699908
7,40.782161539251156,33.66835722081802
8,37.57515959306197,29.718124838436353
9,36.06591805544767,25.971743235868566
10,32.07983042977073,22.44725283454446
11,22.96700971776789,19.34485076455509
12,25.986576080322266,16.523594586989457
13,26.577007900584828,14.034762550802792
14,21.123506285927512,11.980609994776108
15,17.42500469901345,10.2021551917581
16,16.55433416366577,8.775915314169492
17,17.264792008833453,7.67438840305104
18,13.70554850318215,6.792264237123377
19,11.205940116535533,6.103631591796875
20,11.281038414348256,5.621378360075109
21,12.352648388255727,5.175510210149429
22,13.787329977208918,4.864192056655884
23,11.1455847566778,4.635331939248478
24,12.208015181801535,4.395774403740378
25,12.144664937799627,4.1718943034901335
26,12.56295126134699,4.0552746043485755
27,10.844183141534979,3.8243691163904527
28,11.693126635117965,3.810601349437938
29,11.909908034584738,3.5746400720932905
30,11.553520115939053,3.4932096677667954
31,11.114783720536666,3.384178248573752
32,14.106588710438121,3.2154359817504883
33,11.584024862809615,3.2421702216653263
34,11.33168398250233,3.0720247913809384
35,12.035160238092596,3.000187296025893
