65.32750835418702,5.307250261306763
64.95633049011231,5.680546760559082
63.84279365539551,6.013991832733154
63.10043468475342,6.347897291183472
62.35807733535766,6.681994199752808
61.244540500640866,7.015838861465454
60.50218152999878,7.349060297012329
59.759824180603026,7.683019399642944
59.01746520996094,8.017072916030884
58.275107860565186,8.350361108779907
57.53275051116943,8.68368673324585
56.790391540527345,9.017667293548584
56.04803256988525,9.351449489593506
54.934495735168454,9.685504674911499
54.19213676452637,10.019199132919312
53.07859992980957,10.353100299835205
52.33624420166016,10.686281204223633
51.593885231018064,11.020787715911865
50.85152626037598,11.355015277862549
50.109170532226564,11.687440395355225
49.36681156158447,12.021731853485107
49.36681156158447,12.35569143295288
48.62445259094238,12.689229011535645
48.62445259094238,13.0237398147583
48.62445259094238,13.356489658355713
48.99563045501709,13.690407514572144
48.25327472686767,14.023996114730835
48.25327472686767,14.357856035232544
48.25327472686767,14.691072702407837
47.882093620300296,15.025025129318237
47.882093620300296,15.35868525505066
47.882093620300296,15.692001819610596
47.882093620300296,16.026310205459595
47.882093620300296,16.36031484603882
47.510915756225586,16.6942298412323
47.510915756225586,17.027459144592285
47.510915756225586,17.361513137817383
47.510915756225586,17.695773601531982
47.510915756225586,18.029154777526855
47.139737892150876,18.362547636032104
47.139737892150876,18.69610023498535
47.139737892150876,19.030635595321655
47.139737892150876,19.363039016723633
47.139737892150876,19.697038173675537
47.139737892150876,20.031941890716553
47.139737892150876,20.36570382118225
47.139737892150876,20.698447465896606
47.139737892150876,21.033257246017456
46.7685567855835,21.366790294647217
46.7685567855835,21.700011730194092
46.7685567855835,22.034196853637695
46.7685567855835,22.368258476257324
46.7685567855835,22.70156955718994
46.7685567855835,23.035012006759644
46.7685567855835,23.369035482406616
46.39737892150879,23.702953815460205
46.39737892150879,24.036826372146606
46.39737892150879,24.370888471603394
46.39737892150879,24.704615592956543
46.39737892150879,25.038490772247314
46.39737892150879,25.37184977531433
46.39737892150879,25.70604681968689
46.39737892150879,26.03998827934265
46.39737892150879,26.374078512191772
46.39737892150879,26.708097457885742
46.02620105743408,27.040554523468018
46.02620105743408,27.374863147735596
46.02620105743408,27.709003686904907
46.02620105743408,28.042800426483154
46.02620105743408,28.375664949417114
46.02620105743408,28.709142208099365
45.6550199508667,29.042887687683105
45.6550199508667,29.377055406570435
45.6550199508667,29.71047878265381
45.6550199508667,30.044071197509766
45.6550199508667,30.37786602973938
45.6550199508667,30.712292194366455
45.6550199508667,31.04603910446167
45.28384208679199,31.37925434112549
45.28384208679199,31.713067531585693
45.28384208679199,32.047653913497925
45.28384208679199,32.38101053237915
44.91266098022461,32.714768171310425
44.91266098022461,33.04886484146118
44.91266098022461,33.38199234008789
44.91266098022461,33.716641664505005
44.91266098022461,34.04982900619507
44.541483116149905,34.38357901573181
44.541483116149905,34.717307806015015
44.541483116149905,35.05090594291687
44.541483116149905,35.38404679298401
44.170305252075195,35.71699595451355
